date,win,lose,probability
1581037200000 	,Houston Rockets,Phoenix Suns,0.9197435769056646
1581040800000 	,Sacramento Kings,Miami Heat,0.5012489829671953
1581042600000 	,Utah Jazz,Portland Trail Blazers,0.6029669084787408
1581109200000 	,Milwaukee Bucks,Orlando Magic,0.7921148608162429
1581116400000 	,Charlotte Hornets,Dallas Mavericks,0.531390606996701
1581116400000 	,Detroit Pistons,New York Knicks,0.7446724895336237
1581118200000 	,Indiana Pacers,New Orleans Pelicans,0.6496985887405189
1581118200000 	,Toronto Raptors,Brooklyn Nets,0.7561442187616257
1581120000000 	,Los Angeles Clippers,Minnesota Timberwolves,0.6554107845897098
1581121800000 	,Golden State Warriors,Los Angeles Lakers,0.8141243099297355
1581123600000 	,Denver Nuggets,Phoenix Suns,0.9081083598792961
1581127200000 	,San Antonio Spurs,Sacramento Kings,0.594977763945367
1581190200000 	,Oklahoma City Thunder,Boston Celtics,0.5860178300910307
1581199200000 	,Atlanta Hawks,New York Knicks,0.5305677317331003
1581199200000 	,Philadelphia 76ers,Chicago Bulls,0.8764540811739755
1581199200000 	,Memphis Grizzlies,Washington Wizards,0.6134450255584254
1581202800000 	,Houston Rockets,Utah Jazz,0.6159618626253514
1581204600000 	,Los Angeles Clippers,Cleveland Cavaliers,0.8548002384253439
1581210000000 	,Portland Trail Blazers,Miami Heat,0.7562749276693193
1581289200000 	,Charlotte Hornets,Detroit Pistons,0.5190043911954211
1581289200000 	,Indiana Pacers,Brooklyn Nets,0.5728970738353255
1581289200000 	,Atlanta Hawks,Orlando Magic,0.5108780765916863
1581291000000 	,Toronto Raptors,Minnesota Timberwolves,0.8017780940765545
1581292800000 	,Milwaukee Bucks,Sacramento Kings,0.8028676337039213
1581294600000 	,Utah Jazz,Dallas Mavericks,0.6430526687116691
1581296400000 	,Denver Nuggets,San Antonio Spurs,0.6815071134820199
1581301800000 	,Golden State Warriors,Miami Heat,0.8111408651264186
1581301800000 	,Los Angeles Lakers,Phoenix Suns,0.7052719017257756
1581375600000 	,Philadelphia 76ers,Los Angeles Clippers,0.6550806223436544
1581375600000 	,Washington Wizards,Chicago Bulls,0.5918665785261586
1581379200000 	,Portland Trail Blazers,New Orleans Pelicans,0.7086949774736729
1581379200000 	,Oklahoma City Thunder,San Antonio Spurs,0.6222101071838168
1581384600000 	,Houston Rockets,Boston Celtics,0.6349226235684449
1581462000000 	,Atlanta Hawks,Cleveland Cavaliers,0.7593232406236731
1581462000000 	,Detroit Pistons,Orlando Magic,0.6066469199220779
1581463800000 	,Toronto Raptors,Brooklyn Nets,0.6796558864105202
1581463800000 	,Milwaukee Bucks,Indiana Pacers,0.6021957071742149
1581463800000 	,Washington Wizards,New York Knicks,0.7893356135337838
1581465600000 	,Portland Trail Blazers,Memphis Grizzlies,0.7116940342903166
1581465600000 	,Charlotte Hornets,Minnesota Timberwolves,0.5929176253635468
1581467400000 	,Sacramento Kings,Dallas Mavericks,0.5193892502589621
1581469200000 	,Golden State Warriors,Phoenix Suns,0.922562943049199
1581469200000 	,Utah Jazz,Miami Heat,0.7316298820715426
1581472800000 	,Denver Nuggets,Los Angeles Lakers,0.7631231787031704
1581552000000 	,Boston Celtics,Los Angeles Clippers,0.628733600972573
1581552000000 	,Oklahoma City Thunder,New Orleans Pelicans,0.7020027491956582
1582153200000 	,Milwaukee Bucks,Detroit Pistons,0.7336733631903584
1582155000000 	,Miami Heat,Atlanta Hawks,0.7067315019031302
1582156800000 	,Charlotte Hornets,Chicago Bulls,0.7682428775480459
1582156800000 	,Philadelphia 76ers,Brooklyn Nets,0.6635900436001054
1582164000000 	,Sacramento Kings,Memphis Grizzlies,0.5194853915446767
1582165800000 	,Golden State Warriors,Houston Rockets,0.6620923436880917
1582239600000 	,Dallas Mavericks,Orlando Magic,0.5283393862707669
1582239600000 	,Washington Wizards,Cleveland Cavaliers,0.6128052473093429
1582241400000 	,Indiana Pacers,New York Knicks,0.8695393874023898
1582241400000 	,Toronto Raptors,Phoenix Suns,0.905931644507134
1582243200000 	,Boston Celtics,Minnesota Timberwolves,0.6840753767287739
1582243200000 	,Oklahoma City Thunder,Denver Nuggets,0.5626254393851041
1582246800000 	,Utah Jazz,San Antonio Spurs,0.6486999746144403
1582252200000 	,Los Angeles Lakers,Memphis Grizzlies,0.5462863166586237
1582252200000 	,Portland Trail Blazers,New Orleans Pelicans,0.7470516610693203
1582313400000 	,Los Angeles Clippers,Sacramento Kings,0.6035364327045052
1582326000000 	,Brooklyn Nets,Charlotte Hornets,0.5963333403203932
1582327800000 	,Dallas Mavericks,Atlanta Hawks,0.6763554073732688
1582329600000 	,Phoenix Suns,Chicago Bulls,0.5730024712714518
1582329600000 	,Miami Heat,Cleveland Cavaliers,0.7922080310666961
1582331400000 	,Milwaukee Bucks,Philadelphia 76ers,0.7422169913485186
1582333200000 	,Utah Jazz,Houston Rockets,0.5543098307310793
1582399800000 	,Boston Celtics,Los Angeles Lakers,0.6054673064289239
1582408800000 	,Denver Nuggets,Minnesota Timberwolves,0.7393562901528672
1582408800000 	,Toronto Raptors,Indiana Pacers,0.7416926305860949
1582412400000 	,Washington Wizards,Chicago Bulls,0.7167307356212573
1582412400000 	,Oklahoma City Thunder,San Antonio Spurs,0.6222101071838168
1582417800000 	,Golden State Warriors,New Orleans Pelicans,0.8034542862799372
1582419600000 	,Portland Trail Blazers,Detroit Pistons,0.7221383746817912
1582498800000 	,Miami Heat,Cleveland Cavaliers,0.7959907642381704
1582498800000 	,Philadelphia 76ers,Atlanta Hawks,0.7799254830176707
1582498800000 	,Milwaukee Bucks,Washington Wizards,0.8343192885891924
1582500600000 	,Orlando Magic,Brooklyn Nets,0.538241091793332
1582502400000 	,Houston Rockets,New York Knicks,0.8905498608197588
1582504200000 	,Minnesota Timberwolves,Dallas Mavericks,0.5185805507623407
1582506000000 	,Utah Jazz,Phoenix Suns,0.853553256938066
1582511400000 	,Los Angeles Clippers,Memphis Grizzlies,0.6465950964367143
1582585200000 	,Indiana Pacers,Charlotte Hornets,0.6277704578675738
1582587000000 	,Toronto Raptors,Milwaukee Bucks,0.6042850175394273
1582588800000 	,Oklahoma City Thunder,Chicago Bulls,0.8329685778937883
1582592400000 	,Denver Nuggets,Detroit Pistons,0.7257198355957003
1582596000000 	,Los Angeles Lakers,New Orleans Pelicans,0.5158138984026094
1582596000000 	,Portland Trail Blazers,Boston Celtics,0.6436802997911034
1582597800000 	,Golden State Warriors,Sacramento Kings,0.7935636863428144
1582671600000 	,Charlotte Hornets,New York Knicks,0.7281435608597298
1582671600000 	,Philadelphia 76ers,Cleveland Cavaliers,0.8604595129144925
1582671600000 	,Brooklyn Nets,Washington Wizards,0.7126419832980486
1582673400000 	,Orlando Magic,Atlanta Hawks,0.7452496962885284
1582673400000 	,Miami Heat,Minnesota Timberwolves,0.5589018680672139
1582675200000 	,Houston Rockets,Memphis Grizzlies,0.762669167335396
1582677000000 	,San Antonio Spurs,Dallas Mavericks,0.711198895613822
1582678800000 	,Los Angeles Clippers,Phoenix Suns,0.8874940004077981
1582684200000 	,Utah Jazz,Boston Celtics,0.6134689318126236
1582758000000 	,Philadelphia 76ers,New York Knicks,0.8864285627777806
1582761600000 	,Indiana Pacers,Portland Trail Blazers,0.5205046546913239
1582761600000 	,Oklahoma City Thunder,Sacramento Kings,0.6851667617219844
1582770600000 	,Golden State Warriors,Los Angeles Lakers,0.8141243099297355
1582844400000 	,Minnesota Timberwolves,Orlando Magic,0.5899183173255425
1582846200000 	,Brooklyn Nets,Atlanta Hawks,0.777820621405832
1582846200000 	,Toronto Raptors,Charlotte Hornets,0.7958633638186681
1582848000000 	,Sacramento Kings,Memphis Grizzlies,0.6057445367774301
1582848000000 	,Miami Heat,Dallas Mavericks,0.6193652918266529
1582848000000 	,Milwaukee Bucks,Oklahoma City Thunder,0.7235919003380936
1582848000000 	,New Orleans Pelicans,Cleveland Cavaliers,0.6659517438593515
1582851600000 	,Detroit Pistons,Phoenix Suns,0.8619201847323539
1582851600000 	,Utah Jazz,Washington Wizards,0.7555722400738749
1582857000000 	,Denver Nuggets,Los Angeles Clippers,0.5263686975283886
1582923600000 	,Chicago Bulls,New York Knicks,0.6318320590324398
1582932600000 	,Portland Trail Blazers,Atlanta Hawks,0.8122393832570673
1582932600000 	,Brooklyn Nets,Miami Heat,0.5072702547344543
1582934400000 	,Indiana Pacers,Cleveland Cavaliers,0.8595722037056125
1582934400000 	,Los Angeles Lakers,Memphis Grizzlies,0.574189763224122
1582936200000 	,Boston Celtics,Houston Rockets,0.5382538171697101
1582936200000 	,San Antonio Spurs,Orlando Magic,0.6375742582032635
1582938000000 	,Golden State Warriors,Phoenix Suns,0.922562943049199
1582995600000 	,Milwaukee Bucks,Charlotte Hornets,0.7499815222984745
1583004600000 	,Los Angeles Clippers,Philadelphia 76ers,0.5183495733170493
1583004600000 	,Dallas Mavericks,Minnesota Timberwolves,0.5222564308534317
1583013600000 	,Denver Nuggets,Toronto Raptors,0.5884312884995405
1583013600000 	,Detroit Pistons,Sacramento Kings,0.5429624610426053
1583020800000 	,Los Angeles Lakers,New Orleans Pelicans,0.5706233036038454
1583022600000 	,Golden State Warriors,Washington Wizards,0.8296414390808434
1583103600000 	,Utah Jazz,Cleveland Cavaliers,0.8790392322279137
1583103600000 	,Houston Rockets,New York Knicks,0.9030323654767576
1583103600000 	,Portland Trail Blazers,Orlando Magic,0.6986828852000844
1583105400000 	,Memphis Grizzlies,Atlanta Hawks,0.69137963446836
1583105400000 	,Milwaukee Bucks,Miami Heat,0.676424079125014
1583107200000 	,Dallas Mavericks,Chicago Bulls,0.7132989672644023
1583109000000 	,San Antonio Spurs,Indiana Pacers,0.5764959638387053
1583190000000 	,San Antonio Spurs,Charlotte Hornets,0.6002098995649866
1583191800000 	,Boston Celtics,Brooklyn Nets,0.637533367185334
1583193600000 	,Minnesota Timberwolves,New Orleans Pelicans,0.6014830460413005
1583193600000 	,Oklahoma City Thunder,Los Angeles Clippers,0.6170823682556924
1583197200000 	,Denver Nuggets,Golden State Warriors,0.5809451613129053
1583197200000 	,Toronto Raptors,Phoenix Suns,0.9203315664797338
1583200800000 	,Philadelphia 76ers,Los Angeles Lakers,0.5854040091617521
1583200800000 	,Sacramento Kings,Washington Wizards,0.5326145843301071
1583276400000 	,Boston Celtics,Cleveland Cavaliers,0.8701643451248282
1583276400000 	,Oklahoma City Thunder,Detroit Pistons,0.6187986395190949
1583276400000 	,Milwaukee Bucks,Indiana Pacers,0.7436246570784215
1583278200000 	,Brooklyn Nets,Memphis Grizzlies,0.5283681633326724
1583278200000 	,Miami Heat,Orlando Magic,0.5375522376068517
1583278200000 	,Utah Jazz,New York Knicks,0.8878050465465623
1583280000000 	,Minnesota Timberwolves,Chicago Bulls,0.6626027537690133
1583285400000 	,New Orleans Pelicans,Dallas Mavericks,0.5040280394297293
1583287200000 	,Portland Trail Blazers,Washington Wizards,0.7786836998616776
1583362800000 	,Denver Nuggets,Charlotte Hornets,0.6577886670752879
1583366400000 	,Houston Rockets,Los Angeles Clippers,0.6644188880025288
1583373600000 	,Philadelphia 76ers,Sacramento Kings,0.6112794502344168
1583375400000 	,Golden State Warriors,Toronto Raptors,0.6603019144041721
1583449200000 	,Atlanta Hawks,Washington Wizards,0.5798973784790432
1583451000000 	,San Antonio Spurs,Brooklyn Nets,0.5863674151055367
1583451000000 	,Oklahoma City Thunder,New York Knicks,0.8807379503164025
1583452800000 	,Boston Celtics,Utah Jazz,0.5783934589042381
1583452800000 	,Indiana Pacers,Chicago Bulls,0.8182103599662052
1583452800000 	,Orlando Magic,Minnesota Timberwolves,0.6047860132317452
1583452800000 	,Miami Heat,New Orleans Pelicans,0.5754174443783652
1583454600000 	,Dallas Mavericks,Memphis Grizzlies,0.5265469322382397
1583456400000 	,Portland Trail Blazers,Phoenix Suns,0.9037083601066965
1583461800000 	,Milwaukee Bucks,Los Angeles Lakers,0.7249321397385833
1583528400000 	,Houston Rockets,Charlotte Hornets,0.6903101522187289
1583535600000 	,Utah Jazz,Detroit Pistons,0.634954045000871
1583537400000 	,Denver Nuggets,Cleveland Cavaliers,0.8805991053125667
1583539200000 	,Atlanta Hawks,Memphis Grizzlies,0.5265029484540309
1583541000000 	,Golden State Warriors,Philadelphia 76ers,0.7310095909850971
1583546400000 	,Portland Trail Blazers,Sacramento Kings,0.7352579941233486
1583607600000 	,Brooklyn Nets,Chicago Bulls,0.7205312493434496
1583609400000 	,Los Angeles Clippers,Los Angeles Lakers,0.6343015459630581
1583609400000 	,New Orleans Pelicans,Minnesota Timberwolves,0.5697887240665669
1583618400000 	,Boston Celtics,Oklahoma City Thunder,0.5951408922727403
1583618400000 	,Milwaukee Bucks,Phoenix Suns,0.9391070555459841
1583622000000 	,Indiana Pacers,Dallas Mavericks,0.6027691043645587
1583622000000 	,Houston Rockets,Orlando Magic,0.7110544888709471
1583622000000 	,Miami Heat,Washington Wizards,0.6306023283846174
1583623800000 	,San Antonio Spurs,Cleveland Cavaliers,0.852078927524256
1583623800000 	,Detroit Pistons,New York Knicks,0.8353245558809027
1583629200000 	,Toronto Raptors,Sacramento Kings,0.6873597056689977
1583710200000 	,Charlotte Hornets,Atlanta Hawks,0.7357564693222016
1583715600000 	,Denver Nuggets,Milwaukee Bucks,0.5171264402213782
1583715600000 	,Utah Jazz,Toronto Raptors,0.5523344456609751
1583794800000 	,Indiana Pacers,Boston Celtics,0.531493086447422
1583794800000 	,Washington Wizards,New York Knicks,0.6147170741641791
1583798400000 	,Cleveland Cavaliers,Chicago Bulls,0.5150027851280373
1583798400000 	,Houston Rockets,Minnesota Timberwolves,0.7284405902704273
1583798400000 	,Orlando Magic,Memphis Grizzlies,0.6253768845423907
1583798400000 	,San Antonio Spurs,Dallas Mavericks,0.711198895613822
1583805600000 	,Portland Trail Blazers,Phoenix Suns,0.8690064591754837
1583807400000 	,Golden State Warriors,Los Angeles Clippers,0.7400263065284227
1583807400000 	,Brooklyn Nets,Los Angeles Lakers,0.5648223316945882
1583881200000 	,Philadelphia 76ers,Detroit Pistons,0.705891343308244
1583883000000 	,Atlanta Hawks,New York Knicks,0.5305677317331003
1583883000000 	,Miami Heat,Charlotte Hornets,0.5498091862720372
1583884800000 	,Denver Nuggets,Dallas Mavericks,0.6464317083014468
1584313200000 	,Philadelphia 76ers,Washington Wizards,0.7646654923497708
1584315000000 	,Toronto Raptors,Golden State Warriors,0.6640675464132997
1584316800000 	,Milwaukee Bucks,Miami Heat,0.8198324767758961
1584316800000 	,Atlanta Hawks,New Orleans Pelicans,0.5228689740750976
1584318600000 	,San Antonio Spurs,Memphis Grizzlies,0.6967162670675733
1584320400000 	,Utah Jazz,Los Angeles Lakers,0.7354597372120575
1584325800000 	,Los Angeles Clippers,Dallas Mavericks,0.6623110884220955
1584399600000 	,Orlando Magic,Detroit Pistons,0.5313243287556884
1584401400000 	,Charlotte Hornets,New York Knicks,0.8307622314104282
1584403200000 	,Houston Rockets,Cleveland Cavaliers,0.8897612982685392
1584403200000 	,Oklahoma City Thunder,Memphis Grizzlies,0.705042028829055
1584410400000 	,Portland Trail Blazers,Minnesota Timberwolves,0.7358880879319905
1584410400000 	,Sacramento Kings,Dallas Mavericks,0.5368046818501779
1584486000000 	,Golden State Warriors,Indiana Pacers,0.5390454213424629
1584486000000 	,Philadelphia 76ers,Toronto Raptors,0.5646319315925498
1584487800000 	,Oklahoma City Thunder,Atlanta Hawks,0.807279035342855
1584487800000 	,Boston Celtics,New York Knicks,0.8743640805184376
1584487800000 	,Brooklyn Nets,Washington Wizards,0.5414688780367294
1584489600000 	,Miami Heat,Chicago Bulls,0.7415327267341814
1584489600000 	,San Antonio Spurs,New Orleans Pelicans,0.666760022138345
1584493200000 	,Denver Nuggets,Los Angeles Clippers,0.6767661045973022
1584496800000 	,Minnesota Timberwolves,Phoenix Suns,0.853424845859005
1584498600000 	,Utah Jazz,Los Angeles Lakers,0.6246304500828165
1584572400000 	,Philadelphia 76ers,Charlotte Hornets,0.6164367574063436
1584572400000 	,Orlando Magic,Cleveland Cavaliers,0.6765479272229813
1584576000000 	,Houston Rockets,Sacramento Kings,0.7277993010232457
1584576000000 	,Milwaukee Bucks,Memphis Grizzlies,0.830362428470704
1584583200000 	,Portland Trail Blazers,Dallas Mavericks,0.7815724856760755
1584658800000 	,Golden State Warriors,Detroit Pistons,0.6803146985051068
1584658800000 	,Indiana Pacers,Miami Heat,0.660860142994207
1584660600000 	,Washington Wizards,Atlanta Hawks,0.6800310202012814
1584660600000 	,Toronto Raptors,Boston Celtics,0.7239446241027309
1584662400000 	,Oklahoma City Thunder,Denver Nuggets,0.5626254393851041
1584664200000 	,San Antonio Spurs,Chicago Bulls,0.8409365630527488
1584666000000 	,Utah Jazz,Minnesota Timberwolves,0.7099721296094319
1584671400000 	,Los Angeles Clippers,Phoenix Suns,0.7843094890686354
1584741600000 	,Boston Celtics,Brooklyn Nets,0.6225488148983752
1584745200000 	,Charlotte Hornets,Los Angeles Lakers,0.5007082192192989
1584745200000 	,Indiana Pacers,Cleveland Cavaliers,0.8403789974647572
1584745200000 	,Sacramento Kings,Orlando Magic,0.5907017636052765
1584745200000 	,Philadelphia 76ers,Atlanta Hawks,0.7799254830176707
1584747000000 	,Golden State Warriors,New York Knicks,0.9063790311183688
1584748800000 	,Houston Rockets,Chicago Bulls,0.880888698020542
1584748800000 	,New Orleans Pelicans,Memphis Grizzlies,0.5909697824796019
1584748800000 	,Milwaukee Bucks,Washington Wizards,0.8343192885891924
1584756000000 	,Dallas Mavericks,Phoenix Suns,0.8192938589172165
1584828000000 	,Detroit Pistons,Los Angeles Lakers,0.5219873644539758
1584828000000 	,Toronto Raptors,Denver Nuggets,0.7044148018980227
1584831600000 	,Portland Trail Blazers,Minnesota Timberwolves,0.6935224591902991
1584831600000 	,Sacramento Kings,New Orleans Pelicans,0.6022592947623826
1584831600000 	,San Antonio Spurs,Utah Jazz,0.5341426336138807
1584918000000 	,Indiana Pacers,Phoenix Suns,0.8064284651979183
1584918000000 	,Los Angeles Clippers,New York Knicks,0.8650529494619084
1584918000000 	,Boston Celtics,Washington Wizards,0.7456968321267166
1584919800000 	,Orlando Magic,Brooklyn Nets,0.538241091793332
1584919800000 	,Oklahoma City Thunder,Miami Heat,0.5519365434219697
1584921600000 	,Denver Nuggets,Chicago Bulls,0.8443087912077376
1584921600000 	,Milwaukee Bucks,Detroit Pistons,0.7921513534678183
1584923400000 	,Houston Rockets,Dallas Mavericks,0.6795066224552635
1585004400000 	,Portland Trail Blazers,Charlotte Hornets,0.6460741310820839
1585004400000 	,Sacramento Kings,Cleveland Cavaliers,0.8134098783621622
1585006200000 	,Toronto Raptors,Los Angeles Lakers,0.8212292994583629
1585008000000 	,Philadelphia 76ers,Minnesota Timberwolves,0.6658030900371579
1585008000000 	,Memphis Grizzlies,New Orleans Pelicans,0.5574955958874775
1585015200000 	,Utah Jazz,San Antonio Spurs,0.6486999746144403
1585090800000 	,Los Angeles Clippers,Brooklyn Nets,0.5916342723576499
1585090800000 	,Portland Trail Blazers,Detroit Pistons,0.6263648947208854
1585090800000 	,Indiana Pacers,Orlando Magic,0.6695803749246645
1585090800000 	,Washington Wizards,Phoenix Suns,0.5560229588333342
1585092600000 	,Denver Nuggets,Miami Heat,0.5725659520106765
1585092600000 	,Toronto Raptors,New York Knicks,0.903729972741818
1585094400000 	,Boston Celtics,Memphis Grizzlies,0.7025668591844998
1585099800000 	,Milwaukee Bucks,Houston Rockets,0.6748941392624571
1585103400000 	,Golden State Warriors,Atlanta Hawks,0.8415611350306487
1585177200000 	,Los Angeles Lakers,Cleveland Cavaliers,0.7927903417637616
1585180800000 	,Philadelphia 76ers,Chicago Bulls,0.8193040788600437
1585180800000 	,San Antonio Spurs,Minnesota Timberwolves,0.6504805404762382
1585180800000 	,Oklahoma City Thunder,Charlotte Hornets,0.6778812487724079
1585182600000 	,Utah Jazz,Dallas Mavericks,0.6430526687116691
1585188000000 	,Sacramento Kings,Atlanta Hawks,0.5541481829691186
1585263600000 	,Los Angeles Clippers,Detroit Pistons,0.5849004883319677
1585263600000 	,Houston Rockets,Indiana Pacers,0.5293856646510491
1585263600000 	,Brooklyn Nets,Orlando Magic,0.6523573298748788
1585263600000 	,Philadelphia 76ers,Phoenix Suns,0.8596783533530838
1585265400000 	,Boston Celtics,Portland Trail Blazers,0.5873588887977946
1585267200000 	,New Orleans Pelicans,New York Knicks,0.6677434329652446
1585269000000 	,Milwaukee Bucks,Washington Wizards,0.8376520347134637
1585270800000 	,Denver Nuggets,San Antonio Spurs,0.6815071134820199
1585346400000 	,Brooklyn Nets,Cleveland Cavaliers,0.7377933002212098
1585350000000 	,Los Angeles Clippers,Charlotte Hornets,0.6054191068447405
1585353600000 	,New York Knicks,Chicago Bulls,0.5129881661979115
1585353600000 	,Toronto Raptors,Memphis Grizzlies,0.7523827868638087
1585353600000 	,Miami Heat,Phoenix Suns,0.7510469700744913
1585353600000 	,Los Angeles Lakers,Washington Wizards,0.6260263297632136
1585355400000 	,Golden State Warriors,Oklahoma City Thunder,0.7118890778288612
1585357200000 	,Utah Jazz,Atlanta Hawks,0.7712454771135956
1585422000000 	,Milwaukee Bucks,Dallas Mavericks,0.7404770346482413
1585429200000 	,Houston Rockets,Detroit Pistons,0.6718129758306413
1585432800000 	,Boston Celtics,Minnesota Timberwolves,0.6964529887472618
1585432800000 	,New Orleans Pelicans,Orlando Magic,0.5757580959955462
1585438200000 	,Philadelphia 76ers,Portland Trail Blazers,0.6148434077601196
1585441800000 	,Golden State Warriors,San Antonio Spurs,0.744190173202778
1585443600000 	,Indiana Pacers,Sacramento Kings,0.6095266895692544
1585522800000 	,Miami Heat,Charlotte Hornets,0.5041903418996887
1585522800000 	,Phoenix Suns,Cleveland Cavaliers,0.6460185957113407
1585524600000 	,Portland Trail Blazers,Brooklyn Nets,0.6328482661862984
1585524600000 	,Toronto Raptors,Memphis Grizzlies,0.828933683570696
1585526400000 	,Los Angeles Lakers,Minnesota Timberwolves,0.5527973174793268
1585530000000 	,Denver Nuggets,Oklahoma City Thunder,0.6450660042366045
1585530000000 	,Utah Jazz,Chicago Bulls,0.8709513293922153
1585535400000 	,Los Angeles Clippers,Indiana Pacers,0.5201894340215223
1585611000000 	,New Orleans Pelicans,Atlanta Hawks,0.716867760744567
1585611000000 	,Philadelphia 76ers,Houston Rockets,0.5665956323277036
1585620000000 	,Golden State Warriors,Denver Nuggets,0.6943948519563193
1585620000000 	,San Antonio Spurs,Sacramento Kings,0.594977763945367
1585695600000 	,Charlotte Hornets,Orlando Magic,0.5987920470587824
1585695600000 	,New Orleans Pelicans,Washington Wizards,0.6420371002888972
1585697400000 	,Boston Celtics,Miami Heat,0.718720316389174
1585697400000 	,Detroit Pistons,Brooklyn Nets,0.5341121931528362
1585699200000 	,Memphis Grizzlies,New York Knicks,0.664502709014408
1585699200000 	,Dallas Mavericks,Minnesota Timberwolves,0.5222564308534317
1585699200000 	,Oklahoma City Thunder,Phoenix Suns,0.838668740983828
1585702800000 	,Milwaukee Bucks,Toronto Raptors,0.6731380542932452
1585702800000 	,Utah Jazz,Cleveland Cavaliers,0.8804637146109779
1585708200000 	,Indiana Pacers,Los Angeles Lakers,0.58361404956744
1585785600000 	,Houston Rockets,Golden State Warriors,0.567278040532464
1585792800000 	,Los Angeles Clippers,Sacramento Kings,0.6002097355989281
1585794600000 	,Portland Trail Blazers,Utah Jazz,0.6249056727022377
1585868400000 	,Detroit Pistons,Miami Heat,0.5170962268918629
1585868400000 	,Indiana Pacers,Brooklyn Nets,0.5728970738353255
1585868400000 	,Philadelphia 76ers,Washington Wizards,0.7295796867987823
1585870200000 	,Charlotte Hornets,Atlanta Hawks,0.7357564693222016
1585870200000 	,Boston Celtics,Orlando Magic,0.6779244268163284
1585870200000 	,Minnesota Timberwolves,New York Knicks,0.8255241546525055
1585870200000 	,Toronto Raptors,Milwaukee Bucks,0.6042850175394273
1585872000000 	,Dallas Mavericks,Memphis Grizzlies,0.5439044444015118
1585873800000 	,Golden State Warriors,San Antonio Spurs,0.5162207125891553
1585875600000 	,Denver Nuggets,Chicago Bulls,0.8866302390079696
1585879200000 	,Cleveland Cavaliers,Phoenix Suns,0.6592916421612679
1585942200000 	,Oklahoma City Thunder,Los Angeles Clippers,0.5054355424728805
1585965600000 	,Sacramento Kings,Los Angeles Lakers,0.5061473354962127
1586019600000 	,Charlotte Hornets,Atlanta Hawks,0.5487664233800661
1586019600000 	,Philadelphia 76ers,Orlando Magic,0.7024327538909406
1586028600000 	,Milwaukee Bucks,Boston Celtics,0.5358456935916347
1586034000000 	,Indiana Pacers,Washington Wizards,0.6884274128800157
1586034000000 	,Miami Heat,New York Knicks,0.8094704873426777
1586037600000 	,Brooklyn Nets,Dallas Mavericks,0.5456473117528924
1586037600000 	,Denver Nuggets,Utah Jazz,0.6290967006245597
1586037600000 	,Chicago Bulls,Phoenix Suns,0.6786492915276655
1586041200000 	,Houston Rockets,Toronto Raptors,0.574829635169503
1586041200000 	,Detroit Pistons,Minnesota Timberwolves,0.6008108358807203
1586041200000 	,San Antonio Spurs,New Orleans Pelicans,0.6702485195004266
1586048400000 	,Portland Trail Blazers,Memphis Grizzlies,0.7694750182928736
1586048400000 	,Sacramento Kings,Cleveland Cavaliers,0.7308455936393129
1586050200000 	,Oklahoma City Thunder,Los Angeles Lakers,0.6083000119481219
1586138400000 	,Los Angeles Clippers,Chicago Bulls,0.8080841966475337
1586214000000 	,Toronto Raptors,Washington Wizards,0.7904437092799064
1586215800000 	,Detroit Pistons,Atlanta Hawks,0.742084834758359
1586215800000 	,Indiana Pacers,Miami Heat,0.5264636274500927
1586215800000 	,Milwaukee Bucks,Philadelphia 76ers,0.5072418296366674
1586217600000 	,Minnesota Timberwolves,Phoenix Suns,0.6290781897757382
1586217600000 	,Charlotte Hornets,New Orleans Pelicans,0.6102718533969831
1586217600000 	,Oklahoma City Thunder,Brooklyn Nets,0.6259940181454857
1586219400000 	,Houston Rockets,Dallas Mavericks,0.6795066224552635
1586219400000 	,San Antonio Spurs,Sacramento Kings,0.6565203628211467
1586221200000 	,Denver Nuggets,Memphis Grizzlies,0.7726384390320277
1586224800000 	,Golden State Warriors,Los Angeles Lakers,0.670608437952307
1586224800000 	,Portland Trail Blazers,Cleveland Cavaliers,0.8934318323301883
1586224800000 	,Utah Jazz,Los Angeles Clippers,0.6437259079366054
1586300400000 	,Boston Celtics,Indiana Pacers,0.6195889139935625
1586300400000 	,Toronto Raptors,Charlotte Hornets,0.6920161903398971
1586302200000 	,Orlando Magic,New York Knicks,0.8375956717633922
1586309400000 	,Houston Rockets,San Antonio Spurs,0.6692524910863819
1586313000000 	,Golden State Warriors,Cleveland Cavaliers,0.9206609478842361
1586313000000 	,Los Angeles Lakers,Chicago Bulls,0.7348129480307156
1586388600000 	,Miami Heat,Detroit Pistons,0.54167681020631
1586390400000 	,Milwaukee Bucks,Brooklyn Nets,0.7580034213743164
1586390400000 	,Sacramento Kings,Minnesota Timberwolves,0.5847910244111635
1586390400000 	,New Orleans Pelicans,Phoenix Suns,0.6120290078814127
1586397600000 	,Portland Trail Blazers,Denver Nuggets,0.621441383882631
1586399400000 	,Los Angeles Clippers,Los Angeles Lakers,0.5741108170176568
1586473200000 	,Boston Celtics,Orlando Magic,0.6893236136073687
1586475000000 	,Toronto Raptors,Atlanta Hawks,0.847813415036505
1586476800000 	,Houston Rockets,Washington Wizards,0.7720691869270252
1586476800000 	,Oklahoma City Thunder,New York Knicks,0.8688129276089022
1586478600000 	,San Antonio Spurs,Philadelphia 76ers,0.5746954862043877
1586545200000 	,Detroit Pistons,Dallas Mavericks,0.5359299712642448
1586559600000 	,Charlotte Hornets,Washington Wizards,0.5271946704089523
